# time  created  delivered  delivered/created
0.0100 1 0 0.0000
0.0100 2 0 0.0000
0.0100 3 0 0.0000
0.0100 4 0 0.0000
0.0100 5 0 0.0000
0.0100 6 0 0.0000
0.0100 7 0 0.0000
0.0100 8 0 0.0000
0.0100 9 0 0.0000
0.0100 10 0 0.0000
0.0100 11 0 0.0000
0.0100 12 0 0.0000
0.0100 13 0 0.0000
0.0100 14 0 0.0000
0.0100 15 0 0.0000
0.0100 16 0 0.0000
0.0100 17 0 0.0000
0.0100 18 0 0.0000
0.0100 19 0 0.0000
0.0100 20 0 0.0000
0.0100 21 0 0.0000
0.0100 22 0 0.0000
0.0100 23 0 0.0000
0.0100 24 0 0.0000
0.0100 25 0 0.0000
0.0100 26 0 0.0000
0.0100 27 0 0.0000
0.0100 28 0 0.0000
0.0100 29 0 0.0000
0.0100 30 0 0.0000
0.0100 31 0 0.0000
0.0100 32 0 0.0000
0.0100 33 0 0.0000
0.0100 34 0 0.0000
0.0100 35 0 0.0000
0.0100 36 0 0.0000
0.0100 37 0 0.0000
0.0100 38 0 0.0000
0.0100 39 0 0.0000
0.0100 40 0 0.0000
0.0100 41 0 0.0000
0.0100 42 0 0.0000
0.0100 43 0 0.0000
0.0100 44 0 0.0000
0.0100 45 0 0.0000
0.0100 46 0 0.0000
0.0100 47 0 0.0000
0.0100 48 0 0.0000
0.0100 49 0 0.0000
0.0100 50 0 0.0000
0.0100 51 0 0.0000
0.0100 52 0 0.0000
0.0100 53 0 0.0000
0.0100 54 0 0.0000
0.0100 55 0 0.0000
0.0100 56 0 0.0000
0.0100 57 0 0.0000
0.0100 58 0 0.0000
0.0100 59 0 0.0000
0.0100 60 0 0.0000
0.0100 61 0 0.0000
0.0100 62 0 0.0000
0.0100 63 0 0.0000
0.0100 64 0 0.0000
0.0100 65 0 0.0000
0.0100 66 0 0.0000
0.0100 67 0 0.0000
0.0100 68 0 0.0000
0.0100 69 0 0.0000
0.0100 70 0 0.0000
0.0100 71 0 0.0000
0.0100 72 0 0.0000
0.0100 73 0 0.0000
0.0100 74 0 0.0000
0.0100 75 0 0.0000
0.0100 76 0 0.0000
0.0100 77 0 0.0000
0.0100 78 0 0.0000
0.0100 79 0 0.0000
0.0100 80 0 0.0000
0.0100 81 0 0.0000
0.0100 82 0 0.0000
0.0100 83 0 0.0000
0.0100 84 0 0.0000
0.0100 85 0 0.0000
0.0100 86 0 0.0000
0.0100 87 0 0.0000
0.0100 88 0 0.0000
0.0100 89 0 0.0000
0.0100 90 0 0.0000
0.0100 91 0 0.0000
0.0100 92 0 0.0000
0.0100 93 0 0.0000
0.0100 94 0 0.0000
0.0100 95 0 0.0000
0.0100 96 0 0.0000
0.0100 97 0 0.0000
0.0100 98 0 0.0000
0.0100 99 0 0.0000
0.0100 100 0 0.0000
0.0100 101 0 0.0000
0.0100 102 0 0.0000
0.0100 103 0 0.0000
0.0100 104 0 0.0000
0.0100 105 0 0.0000
0.0100 106 0 0.0000
0.0100 107 0 0.0000
0.0100 108 0 0.0000
0.0100 109 0 0.0000
0.0100 110 0 0.0000
0.0100 111 0 0.0000
0.0100 112 0 0.0000
0.0100 113 0 0.0000
0.0100 114 0 0.0000
0.0100 115 0 0.0000
0.0100 116 0 0.0000
0.0100 117 0 0.0000
0.0100 118 0 0.0000
0.0100 119 0 0.0000
0.0100 120 0 0.0000
0.0100 121 0 0.0000
0.0100 122 0 0.0000
0.0100 123 0 0.0000
0.0100 124 0 0.0000
0.0100 125 0 0.0000
0.0100 126 0 0.0000
0.0100 127 0 0.0000
0.0100 128 0 0.0000
0.0100 129 0 0.0000
0.0100 130 0 0.0000
0.0100 131 0 0.0000
0.0100 132 0 0.0000
0.0100 133 0 0.0000
0.0100 134 0 0.0000
0.0100 135 0 0.0000
0.0100 136 0 0.0000
0.0100 137 0 0.0000
0.0100 138 0 0.0000
0.0100 139 0 0.0000
0.0100 140 0 0.0000
0.0100 141 0 0.0000
0.0100 142 0 0.0000
0.0100 143 0 0.0000
0.0100 144 0 0.0000
0.0100 145 0 0.0000
0.0100 146 0 0.0000
0.0100 147 0 0.0000
0.0100 148 0 0.0000
0.0100 149 0 0.0000
0.0100 150 0 0.0000
0.0100 151 0 0.0000
0.0100 152 0 0.0000
0.0100 153 0 0.0000
0.0100 154 0 0.0000
0.0100 155 0 0.0000
0.0100 156 0 0.0000
0.0100 157 0 0.0000
0.0100 158 0 0.0000
0.0100 159 0 0.0000
0.0100 160 0 0.0000
0.0100 161 0 0.0000
0.0100 162 0 0.0000
0.0100 163 0 0.0000
0.0100 164 0 0.0000
0.0100 165 0 0.0000
0.0100 166 0 0.0000
0.0100 167 0 0.0000
0.0100 168 0 0.0000
0.0100 169 0 0.0000
0.0100 170 0 0.0000
0.0100 171 0 0.0000
0.0100 172 0 0.0000
0.0100 173 0 0.0000
0.0100 174 0 0.0000
0.0100 175 0 0.0000
0.0100 176 0 0.0000
0.0100 177 0 0.0000
0.0100 178 0 0.0000
0.0100 179 0 0.0000
0.0100 180 0 0.0000
0.0100 181 0 0.0000
0.0100 182 0 0.0000
0.0100 183 0 0.0000
0.0100 184 0 0.0000
0.0100 185 0 0.0000
0.0100 186 0 0.0000
0.0100 187 0 0.0000
0.0100 188 0 0.0000
0.0100 189 0 0.0000
0.0100 190 0 0.0000
0.0100 191 0 0.0000
0.0100 192 0 0.0000
0.0100 193 0 0.0000
0.0100 194 0 0.0000
0.0100 195 0 0.0000
0.0100 196 0 0.0000
0.0100 197 0 0.0000
0.0100 198 0 0.0000
0.0100 199 0 0.0000
0.0100 200 0 0.0000
0.0100 201 0 0.0000
0.0100 202 0 0.0000
0.0100 203 0 0.0000
0.0100 204 0 0.0000
0.0100 205 0 0.0000
0.0100 206 0 0.0000
0.0100 207 0 0.0000
0.0100 208 0 0.0000
0.0100 209 0 0.0000
0.0100 210 0 0.0000
0.0100 211 0 0.0000
0.0100 212 0 0.0000
0.0100 213 0 0.0000
0.0100 214 0 0.0000
0.0100 215 0 0.0000
0.0100 216 0 0.0000
0.0100 217 0 0.0000
0.0100 218 0 0.0000
0.0100 219 0 0.0000
0.0100 220 0 0.0000
0.0100 221 0 0.0000
0.0100 222 0 0.0000
0.0100 223 0 0.0000
0.0100 224 0 0.0000
0.0100 225 0 0.0000
0.0100 226 0 0.0000
0.0100 227 0 0.0000
0.0100 228 0 0.0000
0.0100 229 0 0.0000
0.0100 230 0 0.0000
0.0100 231 0 0.0000
0.0100 232 0 0.0000
0.0100 233 0 0.0000
0.0100 234 0 0.0000
0.0100 235 0 0.0000
0.0100 236 0 0.0000
0.0100 237 0 0.0000
0.0100 238 0 0.0000
0.0100 239 0 0.0000
0.0100 240 0 0.0000
0.0100 241 0 0.0000
0.0100 242 0 0.0000
0.0100 243 0 0.0000
0.0100 244 0 0.0000
0.0100 245 0 0.0000
0.0100 246 0 0.0000
0.0100 247 0 0.0000
0.0100 248 0 0.0000
0.0100 249 0 0.0000
0.0100 250 0 0.0000
0.0100 251 0 0.0000
0.0100 252 0 0.0000
0.0100 253 0 0.0000
0.0100 254 0 0.0000
0.0100 255 0 0.0000
0.0100 256 0 0.0000
0.0100 257 0 0.0000
0.0100 258 0 0.0000
0.0100 259 0 0.0000
0.0100 260 0 0.0000
0.0100 261 0 0.0000
0.0100 262 0 0.0000
0.0100 263 0 0.0000
0.0100 264 0 0.0000
0.0100 265 0 0.0000
0.0100 266 0 0.0000
0.0100 267 0 0.0000
0.0100 268 0 0.0000
0.0100 269 0 0.0000
0.0100 270 0 0.0000
0.0100 271 0 0.0000
0.0100 272 0 0.0000
0.0100 273 0 0.0000
0.0100 274 0 0.0000
0.0100 275 0 0.0000
0.0200 276 0 0.0000
0.0200 277 0 0.0000
0.0200 278 0 0.0000
0.0200 279 0 0.0000
0.0200 280 0 0.0000
0.0200 281 0 0.0000
0.0200 282 0 0.0000
0.0200 283 0 0.0000
0.0200 284 0 0.0000
0.0200 285 0 0.0000
0.0200 286 0 0.0000
0.0200 287 0 0.0000
0.0200 288 0 0.0000
0.0200 289 0 0.0000
0.0200 290 0 0.0000
0.0200 291 0 0.0000
0.0200 292 0 0.0000
0.0200 293 0 0.0000
0.0200 294 0 0.0000
0.0200 295 0 0.0000
0.0200 296 0 0.0000
0.0200 297 0 0.0000
0.0200 298 0 0.0000
0.0200 299 0 0.0000
0.0200 299 1 0.0033
0.0200 300 1 0.0033
0.0200 301 1 0.0033
0.0200 302 1 0.0033
0.0200 303 1 0.0033
0.0200 304 1 0.0033
0.0200 305 1 0.0033
0.0200 306 1 0.0033
0.0200 307 1 0.0033
0.0200 308 1 0.0032
0.0200 309 1 0.0032
0.0200 310 1 0.0032
0.0200 311 1 0.0032
0.0200 312 1 0.0032
0.0200 313 1 0.0032
0.0200 314 1 0.0032
0.0200 315 1 0.0032
0.0200 316 1 0.0032
0.0200 317 1 0.0032
0.0200 318 1 0.0031
0.0200 319 1 0.0031
0.0200 320 1 0.0031
0.0200 321 1 0.0031
0.0200 322 1 0.0031
0.0200 323 1 0.0031
0.0200 324 1 0.0031
0.0200 325 1 0.0031
0.0200 326 1 0.0031
0.0200 327 1 0.0031
0.0200 328 1 0.0030
0.0200 329 1 0.0030
0.0200 330 1 0.0030
0.0200 331 1 0.0030
0.0200 332 1 0.0030
0.0200 333 1 0.0030
0.0200 334 1 0.0030
0.0200 335 1 0.0030
0.0200 336 1 0.0030
0.0200 337 1 0.0030
0.0200 338 1 0.0030
0.0200 339 1 0.0029
0.0200 340 1 0.0029
0.0200 341 1 0.0029
0.0200 341 2 0.0059
0.0200 342 2 0.0058
0.0200 343 2 0.0058
0.0200 344 2 0.0058
0.0200 345 2 0.0058
0.0200 346 2 0.0058
0.0200 347 2 0.0058
0.0200 348 2 0.0057
0.0200 349 2 0.0057
0.0200 350 2 0.0057
0.0200 351 2 0.0057
0.0200 352 2 0.0057
0.0200 353 2 0.0057
0.0200 354 2 0.0056
0.0200 355 2 0.0056
0.0200 356 2 0.0056
0.0200 357 2 0.0056
0.0200 358 2 0.0056
0.0200 359 2 0.0056
0.0200 360 2 0.0056
0.0200 361 2 0.0055
0.0200 362 2 0.0055
0.0200 363 2 0.0055
0.0200 363 3 0.0083
0.0200 364 3 0.0082
0.0200 365 3 0.0082
0.0200 366 3 0.0082
0.0200 367 3 0.0082
0.0200 368 3 0.0082
0.0200 369 3 0.0081
0.0200 370 3 0.0081
0.0200 371 3 0.0081
0.0200 372 3 0.0081
0.0200 373 3 0.0080
0.0200 374 3 0.0080
0.0200 375 3 0.0080
0.0200 376 3 0.0080
0.0200 377 3 0.0080
0.0200 378 3 0.0079
0.0200 379 3 0.0079
0.0200 380 3 0.0079
0.0200 380 4 0.0105
0.0200 381 4 0.0105
0.0200 382 4 0.0105
0.0200 383 4 0.0104
0.0200 384 4 0.0104
0.0200 385 4 0.0104
0.0200 386 4 0.0104
0.0200 386 5 0.0130
0.0200 387 5 0.0129
0.0200 388 5 0.0129
0.0200 389 5 0.0129
